id,unique_id_l,unique_id_r,company_name_l,company_name_r,matches
613486,25856,60521,L3harris Technologies,L3Harris Technologies,true
626761,25201,124355,L3Harris Technologies,L3HARRIS TECHNOLOGIES,true
2280971,80014,135357,L3HARRIS TECHNOLOGIES,L3harris Technologies,true
3032879,110632,120855,L3Harris Technologies Inc,l3harris technologies,true
2227445,77854,105253,"L3Harris Technologies, Inc.","L3Harris Technologies, Inc.",true
2538115,86592,141920,LA COMER,La Comer,true
1538296,51550,130914,"La Comer, S.A.B. de C.V.",LA COMER,true
1581088,53648,106141,La Doria S.p.A.,La Doria SpA,true
3845031,160746,163619,LA FABBRICA SPA,LA FABBRICA SPA,true
3826936,159647,162351,LA FORTEZZA SPA,LA FORTEZZA SPA,true
1157869,44085,108045,La FranÃƒÂ§aise de l'Energie SA,La Francaise Des Jeux SA,false
1435562,48995,137116,La FranÃƒÂ§aise des Jeux SA,La Francaise Des Jeux Societe Anonyme,false
2935741,108045,126112,La Francaise Des Jeux SA,LA FRANCAISE DES JEUX SOCIETE ANONYME,false
3480080,122869,126112,la francaise des jeux societe anonyme,LA FRANCAISE DES JEUX SOCIETE ANONYME,true
3527306,126112,137116,LA FRANCAISE DES JEUX SOCIETE ANONYME,La Francaise Des Jeux Societe Anonyme,true
1484182,49864,65505,La Kaffa International Co. Ltd,La Kaffa International,true
1436314,47465,146710,La Perla Fashion Holding N.V.,La Perla,true
2037453,69493,78656,LA REGIE DE PORTAGE SALARIAL,LA REGIE DE PORTAGE SALARIAL,true
2026990,67473,122010,La Sarraz Pictures,la sarraz pictures,true
2037264,69110,86861,La SociÃƒÂ©tÃƒÂ© Des RevÃƒÂªtements,LA SOCIETE INDUSTRIELLE ET FINANCIERE DE L'ARTOIS,false
3652496,131181,142191,LA SOCIETE INDUSTRIELLE ET FINANCIERE DE L'ARTOIS,La Societe Industrielle Et Financiere De L'artois,true
2054297,69994,122044,La Vida,la vida,true
2036743,68011,79157,La Vida Europe,La Vida,true
2219582,79336,122223,LÃ¢Â€Â™Atelier,lÃ¢Â€Â™atelier,true
3481079,121042,156567,labcorp,LabCorp,true
606411,26254,63549,Labcorp,Labcorp,true
962491,35754,91684,LabCorp,LabCorp,true
10015,1342,18584,Labcorp Drug Development,LabCorp,true
2024906,66208,70284,Label Experience,LABEL EXPERIENCE,true
1134231,41555,122334,LABEL EXPERIENCE,label experience,true
2026785,66627,121775,Labevolution,labevolution,true
128579,9565,9569,Labindia Instruments,Labindia Instruments,true
84586,4975,68761,Laborate Pharmaceuticals,Laboratorio La Vallonea,false
3484390,122175,127773,laboratoires dermosun,LABORATORIOS FARMACEUTICOS ROVI,false
2068642,70125,120116,Laboratoires Dermosun,Laboratory Corporation of America Holdings,false
2040514,67851,70125,Laboratorio di Analisi Veterinarie La Vallonea,Laboratoires Dermosun,false
2038981,69122,80314,Laboratorio Di Analisi Veterinarie La Vallonea,LABORATORY CORPORATION OF AMERICA HOLDINGS,false
2044251,68761,135657,Laboratorio La Vallonea,Laboratory Corporation Of America Holdings,false
1445152,47503,138772,"Laboratorio Reig Jofre, SA",Laboratorios Farmaceuticos Rovi,false
2358878,83440,94539,LABORATORIOS FARMACEUTICOS ROVI,Laboratorios Farmaceuticos Rovi,true
348853,15822,110523,Laboratorios Farmaceuticos Rovi,Laboratory Corp of America Holdings,false
3505679,123149,135657,laboratorios farmaceuticos rovi,Laboratory Corporation Of America Holdings,false
1538993,51358,79288,"Laboratorios Farmaceuticos Rovi, SA",Laboratoires Dermosun,false
1625821,55477,110523,Laboratorios Richmond S.A.C.I.F.,Laboratory Corp of America Holdings,false
2975963,110523,124657,Laboratory Corp of America Holdings,LABORATORY CORPORATION OF AMERICA HOLDINGS,true
1675998,59380,147355,Laboratory Corporation of America Holdings,Laboratoires Pierre Fabre,false
3714838,135657,147355,Laboratory Corporation Of America Holdings,Laboratoires Pierre Fabre,false
2271472,80314,83440,LABORATORY CORPORATION OF AMERICA HOLDINGS,LABORATORIOS FARMACEUTICOS ROVI,false
1435417,48543,74214,Labrador Gold Corp,Labrador Iron Ore Royalty Corp.,false
780726,30345,48543,Labrador Iron Ore Royalty Corp.,Labrador Gold Corp,false
1432387,48071,101726,Labrador Iron Ore Royalty Corporation,Labrador Iron Ore Royalty Corp.,true
3612383,130627,141633,LABRADOR IRON ORE ROYALTY CORPORATION,Labrador Iron Ore Royalty Corporation,true
3844761,160012,162817,LABWARE SPA,LABWARE SPA,true
1129610,41630,79522,Laca Trade,Laca Trade,true
162188,10974,32229,Lacework,Lacework,true
163556,10538,147356,Lacoste,Lacoste,true
3792625,147357,159210,Lactalis,LACTALIS (UK) LIMITED,false
3827609,159210,161030,LACTALIS (UK) LIMITED,LACTALIS INGREDIENTS ITALIA SRL,false
3845162,161030,161033,LACTALIS INGREDIENTS ITALIA SRL,LACTALIS ITALIA SPA,false
3827608,159206,161030,LACTALIS MCLELLAND LIMITED,LACTALIS INGREDIENTS ITALIA SRL,false
333958,16353,153271,Ladder Capital,Ladder Capital,true
3772605,142612,153271,Ladder Capital Corp,Ladder Capital,true
2544419,87280,142612,LADDER CAPITAL CORP,Ladder Capital Corp,true
1065832,37477,42075,"Ladder Capital
",Ladder Insurance Careers,false
1129795,42075,102112,Ladder Insurance Careers,Ladder Capital,false
2024220,66861,67921,LÃƒÂ¤mpÃƒÂ¶-Valli,LÃƒÂ¤mpÃƒÂ¶-Valli,true
3790578,145687,145688,LÃƒÂ¤nsfÃƒÂ¶rsÃƒÂ¤kringar,LÃƒÂ¤nsfÃƒÂ¶rsÃƒÂ¤kringar Bank,false
2025342,67058,69843,LÃƒÂ¶rcher Bauunternehmen,LÃƒÂ¶rcher Bauunternehmen,true
2474,1945,147358,Lafarge,Lafarge,true
3826945,159679,162391,LAFELTRINELLI INTERNET BOOKSHOP SRL,LAFELTRINELLI INTERNET BOOKSHOP SRL,true
3845066,160809,163688,LAFITTE ITALIA NATURAL CORK SRL,LAFITTE ITALIA NATURAL CORK SRL,true
3792626,147360,148517,LagardÃƒÂ¨re Group,LagardÃ¨re Group,true
1437211,48969,123201,Lagardere SA,lagardere sca,true
3737155,139107,147360,Lagardere Sca,LagardÃƒÂ¨re Group,false
3501207,123201,139107,lagardere sca,Lagardere Sca,true
2969856,109458,128092,Lagardere SCA,LAGARDERE SCA,true
2362884,83765,128092,LAGARDERE SCA,LAGARDERE SCA,true
1319258,46921,129349,Lagercrantz Group AB,LAGERCRANTZ GROUP AB (PUBL),true
3501132,123391,129349,lagercrantz group ab (publ),LAGERCRANTZ GROUP AB (PUBL),true
2450840,85021,123391,LAGERCRANTZ GROUP AB (PUBL),lagercrantz group ab (publ),true
3797445,150464,150466,LahemaaRahvuspargiAdministratsioon(70001662),LahemaaSPAHalduseOÃƒÂƒÃ…Â“(11125319),false
3796940,150466,150467,LahemaaSPAHalduseOÃƒÂƒÃ…Â“(11125319),LahemaaSPAOÃƒÂƒÃ…Â“(14121523),true
2052821,69793,121843,LakÃƒÂ³gÃƒÂ©p Kft.,lakÃƒÂ³gÃƒÂ©p kft.,true
1155132,43377,128337,Lakala Payment Co. Ltd,LAKALA PAYMENT CORPORATION,true
2448104,84002,139330,LAKALA PAYMENT CORPORATION,Lakala Payment Corporation,true
3687709,133787,141272,LAKELAND BANCORP,Lakeland Financial Corporation,false
787019,29854,39081,Lakeland Bancorp,"Lakeland Industries
",false
342650,15931,152365,Lakeland Financial Corp,Lakeland Financial Corp,true
2451198,85940,94670,LAKELAND FINANCIAL CORPORATION,Lakeland Financial Corp,true
3755066,141272,151761,Lakeland Financial Corporation,Lakeland Industries,false
2185433,76811,89455,Lakeland Industries,LAKELAND BANCORP,false
1105324,39081,85940,"Lakeland Industries
",LAKELAND FINANCIAL CORPORATION,false
1145,1717,10186,Lakme,Lakme,true
128695,9835,88018,Lakshmi Electrical Control Systems,LAKSHMI MACHINE WORKS,false
1161158,44191,132348,Lakshmi Finance & Industrial Corp Ltd,LAKSHMI MACHINE WORKS,false
113022,7108,132348,Lakshmi Hyundai,LAKSHMI MACHINE WORKS,false
84316,5629,143354,Lakshmi Life Sciences,Lakshmi Machine Works,false
2544619,88018,143354,LAKSHMI MACHINE WORKS,Lakshmi Machine Works,true
1130056,42691,88018,Lakshmi Precision Screws Ltd,LAKSHMI MACHINE WORKS,false
134590,9321,132348,Lakshmi Ring Travellers,LAKSHMI MACHINE WORKS,false
110502,6347,9321,Lakshmikumaran & Sridharan,Lakshmi Ring Travellers,false
163705,10945,32274,Lalamove,Lalamove,true
3652935,132051,143066,LALAMOVE,Lalamove,true
3482010,120915,148516,lam research,Lam Research,true
613356,25715,60579,Lam Research,Lam Research,true
3034536,110593,124033,Lam Research Corp,LAM RESEARCH CORPORATION,true
2225739,79695,148516,LAM RESEARCH CORPORATION,Lam Research,true
1673173,58365,105099,Lam Research Corporation,Lam Research Corporation,true
163011,11836,32512,Lamabang,Lamabang,true
975273,36262,157654,Lamar Advertising,Lamar Advertising,true
2937414,107256,136550,Lamar Advertising Co,Lamar Advertising Company (reit),true
3712680,136550,157654,Lamar Advertising Company (reit),Lamar Advertising,true
2277487,81222,151397,LAMAR ADVERTISING COMPANY (REIT),Lamar Advertising,true
1664910,57555,125553,Lamar Advertising Company (REIT),LAMAR ADVERTISING COMPANY (REIT),true
962223,35482,92104,Lamb Weston,Lamb Weston,true
3712709,136779,157203,Lamb Weston Holdings,Lamb Weston,true
2269223,81443,99015,LAMB WESTON HOLDINGS,Lamb Weston,true
2970515,108853,157203,Lamb Weston Holdings Inc,Lamb Weston,true
1663301,57645,136779,"Lamb Weston Holdings, Inc.",Lamb Weston Holdings,true
42296,2675,41918,Lambda Therapeutic Research,Lambda Careers,false
108261,8181,41918,LambdaTest,Lambda Careers,false
2537414,87495,142837,LAMDA DEVELOPMENT,Lamda Development,true
109069,6874,160862,Laminaar Aviation Infotech,LAMINAM SPA,false
3845464,160862,163742,LAMINAM SPA,LAMINAM SPA,true
2545362,86613,130940,LANCASHIRE HOLDINGS,LANCASHIRE HOLDINGS,true
3772439,141949,157681,Lancashire Holdings,Lancaster Colony Corporation,false
2937891,107116,127478,Lancaster Colony Corp,LANCASTER COLONY CORPORATION,true
335614,14422,138479,Lancaster Colony Corporation,Lancaster Colony Corporation,true
2368712,83143,127478,LANCASTER COLONY CORPORATION,LANCASTER COLONY CORPORATION,true
929947,34644,138479,"Lancaster Colony Corporation
",Lancaster Colony Corporation,true
127977,8222,9200,Lanco Amarkantak Power,Lanco Solar Energy,false
79871,6046,8278,Lanco Anpara Power,Lanco Amarkantak Power,false
2352,1667,8278,Lanco Infratech,Lanco Amarkantak Power,false
2542619,86116,141456,LANCY,Lancy,true
827015,31156,56897,Land And Houses,Land and Houses Freehold and Leasehold Property Fund,false
2112936,73231,84551,Land and Houses,LAND AND HOUSES PUBLIC COMPANY,true
1617718,56897,128879,Land and Houses Freehold and Leasehold Property Fund,LAND AND HOUSES PUBLIC COMPANY,true
2891502,106107,139881,Land and Houses Public Co Ltd,Land And Houses Public Company,true
2456396,84551,106107,LAND AND HOUSES PUBLIC COMPANY,Land and Houses Public Co Ltd,true
1651182,58564,100793,Land and Houses Public Company Ltd,Land and Houses,true
3501607,122892,137252,land securities group,Land Securities Group,true
2735767,92981,137252,Land Securities Group,Land Securities Group,true
2365868,81920,122892,LAND SECURITIES GROUP,land securities group,true
1616953,55654,122892,Land Securities Group plc,land securities group,true
1101783,40835,69564,Landbay,Landbay,true
1968340,64467,121614,Landbay Partners,landbay,false
3773879,142894,163698,Landcadia Holdings Ii,"LANDCAR MANAGEMENT, LTD.",false
3652217,131881,163698,LANDCADIA HOLDINGS II,"LANDCAR MANAGEMENT, LTD.",false
3845528,161717,163698,"LANDCAR MANAGEMENT, LTD.","LANDCAR MANAGEMENT, LTD.",true
1099128,40133,96765,Landec,Landec,true
2614549,89878,145214,LANDER SPORTS DEVELOPMENT,Lander Sports Development,true
1581166,53941,146717,Landi Renzo S.p.A.,Landi Renzo,true
776023,30573,94491,Landis+gyr,Landis+Gyr,true
43243,2563,94491,Landis+Gyr,Landis+Gyr,true
1132047,41823,86320,Landis+Gyr Careers,LANDIS+GYR GROUP AG,false
2536684,86320,94491,LANDIS+GYR GROUP AG,Landis+Gyr,false
2937660,106865,130641,Landis+Gyr Group AG,LANDIS+GYR GROUP AG,true
215,267,49437,Landmark Group,LandMark Optoelectronics Corp,false
392033,18076,107078,Lands' End,Lands' End Inc,true
2936029,107078,151457,Lands' End Inc,Lands' End,true
1101188,40217,76198,"Lands' End
",Lands' End,true
1321600,45463,103848,Landsea Green Properties Co. Ltd,Landsea Homes,false
744770,28577,152579,Landsea Homes,Landsea Homes,true
2735734,92908,151942,Landstar System,Landstar System,true
2366069,82340,126676,LANDSTAR SYSTEM,LANDSTAR SYSTEM,true
2970337,109568,151942,Landstar System Inc,Landstar System,true
961697,34940,92908,"Landstar System
",Landstar System,true
1653993,57794,82340,"Landstar System, Inc.",LANDSTAR SYSTEM,true
2037103,68684,79474,LANGER LÃƒÂ¼ftungs- und Klimaanlagen,LANGER LÃƒÂ¼ftungs- und Klimaanlagen,true
434759,20325,38614,Lannett Company,Lannett Company,true
3845048,160779,163655,LANNUTTI SPA,LANNUTTI SPA,true
3844944,160546,163415,LANSERHOF SRL,LANSERHOF SRL,true
78785,5139,44082,Lanson Toyota,Lanson-BCC,false
1067327,38893,153494,Lantern Pharma,Lantern Pharma,true
923012,34329,73278,Lantheus Holdings,Lantheus Holdings,true
2543455,86542,141870,LANTHEUS HOLDINGS,Lantheus Holdings,true
484629,20848,97092,Lantronix,Lantronix,true
3501761,123002,154150,lanxess,Lanxess,true
316542,14743,100526,Lanxess,Lanxess,true
2367932,82604,123002,LANXESS,lanxess,true
1434195,47823,82604,LANXESS AG,LANXESS,true
2536846,86561,141891,LANZHOU LS HEAVY EQUIPMENT CO. LTD,Lanzhou Ls Heavy Equipment Co. Ltd,true
2449685,84663,128998,LAO FENG XIANG,LAO FENG XIANG,true
1152220,43543,84663,Lao Feng Xiang Co. Ltd,LAO FENG XIANG,false
3570229,128778,139779,LAOBAIXING PHARMACY CHAIN JOINT STOCK COMPANY,Laobaixing Pharmacy Chain Joint Stock Company,true
1963489,65420,66150,Lapelle,Lapelle,true
734205,27452,76963,Laramide Resources,Laramide Resources,true
1436594,48467,153934,Laramide Resources Ltd.,Laramide Resources,true
2620428,88576,102798,LAREDO PETROLEUM,Laredo Petroleum,true
393801,17014,118720,Laredo Petroleum,"Laredo Petroleum, Inc.",true
3390496,118720,132904,"Laredo Petroleum, Inc.",LAREDO PETROLEUM,true
2276687,81202,136530,LARGAN PRECISION,Largan Precision,true
216585,13675,35254,Largan Precision,"Largan Precision
",true
2936982,107124,125529,Largan Precision Co Ltd,LARGAN PRECISION,true
1486041,49205,81202,"LARGAN Precision Co.,Ltd",LARGAN PRECISION,true
973422,35254,155351,"Largan Precision
",Largan Precision,true
381848,17634,40008,Largo,Largo,true
1130114,42848,48864,Largo SA,Largo Resources Ltd.,true
841874,31895,154844,Larsen & Toubro,Larsen & Toubro,true
3505013,124460,134465,LARSEN & TOUBRO,LARSEN & TOUBRO,true
3483591,120924,125111,larsen & toubro,LARSEN & TOUBRO INFOTECH,true
9317,1735,63431,Larsen & Toubro Group,Larsen & Toubro,true
542249,24472,80129,Larsen & Toubro Infotech,LARSEN & TOUBRO,true
2286008,80779,148518,LARSEN & TOUBRO INFOTECH,Larsen & Toubro,true
3438637,119294,124460,Larsen & Toubro Infotech Limited,LARSEN & TOUBRO,true
20936,16,119294,Larsen & Toubro Limited,Larsen & Toubro Infotech Limited,true
3038426,110771,136113,Larsen & Toubro Ltd,Larsen & Toubro Infotech,true
990987,36459,124460,"Larsen & Toubro
",LARSEN & TOUBRO,true
1722524,60588,80779,Larsen Toubro,LARSEN & TOUBRO INFOTECH,true
1139833,42116,124460,larsentoubro Careers,LARSEN & TOUBRO,false
978763,36495,156647,Las Vegas Sands,Las Vegas Sands,true
2972500,108912,124618,Las Vegas Sands Corp,LAS VEGAS SANDS CORP,true
2283825,80274,105597,LAS VEGAS SANDS CORP,Las Vegas Sands Corp.,true
1667475,59304,124618,Las Vegas Sands Corp.,LAS VEGAS SANDS CORP,true
1538076,51219,128890,LaSalle LOGIPORT REIT,LASALLE LOGIPORT REIT,true
2448455,84568,139904,LASALLE LOGIPORT REIT,Lasalle Logiport Reit,true
2038137,68711,70320,LaSaponaria,LaSaponaria,true
1062474,38643,77288,Laser Photonics,Laser Photonics,true
49161,3070,153438,Laser Power & Infra,Laser Photonics,false
2025085,66557,77288,Laser Wire Solutions,Laser Photonics,false
965302,36591,80397,Lasertec,LASERTEC CORPORATION,false
1485632,50346,91811,Lasertec Corp,Lasertec,true
2278846,80397,134733,LASERTEC CORPORATION,LASERTEC CORPORATION,true
1433764,48863,106924,Lassonde Industries Inc.,Lassonde Industries Inc,true
537859,23748,55391,LATAM Airlines,LATAM Airlines Group SA,true
926111,34501,148519,LATAM Airlines ,LATAM Airlines Group,true
1611457,55391,72812,LATAM Airlines Group SA,LATAM Airlines,true
1100209,39191,76737,Latch,Latch,true
2540741,87532,142860,LATENT VIEW ANALYTICS LIMITED,Latent View Analytics Limited,true
129307,9540,67866,LatentBridge,Latentia Winery,false
2039635,67866,131850,Latentia Winery,LATENT VIEW ANALYTICS LIMITED,false
82018,5491,131850,LatentView Analytics,LATENT VIEW ANALYTICS LIMITED,false
393042,17708,129696,Latham Group,"LATHAM GROUP, INC.",true
3756575,140703,151614,"Latham Group, Inc.",Latham Group,true
2446255,85369,96488,"LATHAM GROUP, INC.",Latham Group,true
2542392,87240,131562,LATITUDE GROUP HOLDINGS LIMITED,LATITUDE GROUP HOLDINGS LIMITED,true
1581484,54467,78742,Latitude Group Holdings Ltd,Latitude Investment Management,false
3480173,121629,142573,latitude investment management,Latitude Group Holdings Limited,false
2027971,65922,121629,Latitude Investment Management,latitude investment management,true
168222,11214,13605,Lattice,Lattice Semiconductor,true
2815374,99375,136925,Lattice Semiconductor,Lattice Semiconductor Corporation,true
2269334,81586,99375,LATTICE SEMICONDUCTOR CORPORATION,Lattice Semiconductor,true
1664983,57693,125928,Lattice Semiconductor Corporation,LATTICE SEMICONDUCTOR CORPORATION,true
3790605,146458,146459,Latvian Mobile Telephone,Latvian Shipping Company,false
3792530,146460,146462,Latvijas Balzams,Latvijas KrÃ„Âjbanka,false
3792531,146461,146462,Latvijas GÃ„Âze,Latvijas KrÃ„Âjbanka,false
3790608,146462,146463,Latvijas KrÃ„Âjbanka,Latvijas Pasts,true
162404,11202,33143,LaunchDarkly,LaunchDarkly,true
1963280,64995,66512,Laundryheap,Laundryheap,true
429926,19532,101953,Laureate Education,Laureate Education,true
2454471,85732,141060,LAUREATE EDUCATION,Laureate Education,true
2891522,106251,130050,Laureate Education Inc,LAUREATE EDUCATION,true
1064989,37890,74393,"Laureate Education
",Laureate Education,true
1071348,37259,153784,Laurentian Bank of Canada,Laurentian Bank of Canada,true
789508,29799,106796,Laurentian Bank Of Canada,Laurentian Bank of Canada,true
3653943,131777,153784,LAURENTIAN BANK OF CANADA,Laurentian Bank of Canada,true
1160638,44927,153784,Laurent-Perrier,Laurentian Bank of Canada,false
546301,23206,154984,Laurus Labs,Laurus Labs,true
2365795,83830,154984,LAURUS LABS,Laurus Labs,true
1072837,38130,128153,"Laurus Labs
",LAURUS LABS,true
3790627,146719,159311,Laverda,LAVERDA AGCO SPA,true
3845099,160868,163748,LAVORWASH SPA,LAVORWASH SPA,true
3652693,132336,143345,LAW DEBENTURE CORPORATION,Law Debenture Corporation,true
1611793,55833,143345,Law Debenture Corporation plc,Law Debenture Corporation,true
328508,14867,31273,Lawson,Lawson,true
2366463,83178,138514,LAWSON,Lawson,true
2971030,109478,138514,Lawson Inc,Lawson,true
1487791,50528,73118,"Lawson, Inc.",Lawson,true
79948,4244,9284,Laxmi Civil Engineering Services,Laxmi Enterprises,false
132737,9284,130491,Laxmi Enterprises,LAXMI ORGANIC INDUSTRIES LIMITED,false
45623,2476,4244,Laxmi Organic Industries,Laxmi Civil Engineering Services,false
2541566,86167,141505,LAXMI ORGANIC INDUSTRIES LIMITED,Laxmi Organic Industries Limited,true
80372,5662,9284,Laxmi Remote India,Laxmi Enterprises,false
107528,6519,7771,Layam Flexi Solutions,Layam Management Solutions,false
163237,12075,32277,LayerZero Labs,LayerZero Labs,true
3737197,137681,148520,Lazada Group,Lazada,true
2365106,82351,126682,LAZADA GROUP,LAZADA GROUP,true
2739512,93804,108443,Lazard,Lazard Ltd,true
3845969,161663,163629,LAZARD ASSET MANAGEMENT LLC,LAZARD ASSET MANAGEMENT LLC,true
2357191,83126,100887,LAZARD LTD,Lazard,true
2937611,108443,127453,Lazard Ltd,LAZARD LTD,true
487997,22196,95415,La-Z-Boy,La-Z-Boy,true
2543664,87128,142464,LA-Z-BOY,La-z-boy,true
788062,29817,107848,La-z-boy,La-Z-Boy Inc,true
2936298,107848,156997,La-Z-Boy Inc,La-Z-Boy,true
1061151,37275,95415,"La-Z-Boy
",La-Z-Boy,true
2024178,66786,66897,Lazer Lamps,Lazer Lamps,true
430346,19956,97160,Lazydays Holdings,Lazydays Holdings,true
107944,7466,7478,Lazza Ice Creams,Lazza Ice Creams,true
3826878,159370,163016,LCH LIMITED,LCH LIMITED,true
744987,26924,156970,Lci Industries,LCI Industries,true
433857,19409,83776,LCI Industries,LCI INDUSTRIES,true
2367607,83776,108976,LCI INDUSTRIES,LCI Industries,true
918123,33865,101153,"LCI Industries
",LCI Industries,true
3844974,160624,163493,LCI ITALY SRL,LCI ITALY SRL,true
742543,28408,152678,Lcnb,LCNB,true
2875761,104030,152678,LCNB,LCNB,true
2024512,67353,68500,Le Fonti,Le Fonti,true
2024637,67548,68941,Le Petit Vapoteur,Le Petit Vapoteur,true
2024170,66776,68571,Le Slip,Le Slip FranÃƒÂ§ais,true
2024859,66094,66776,Le Slip FranÃƒÂ§ais,Le Slip,true
930,1343,32566,LEAD School,LEAD School,true
1538537,52042,139921,Leader Environmental Technologies Ltd,"Leader Harmonious Drive Systems Co., Ltd.",false
1153262,43513,52042,Leader Harmonious Drive Systems Co. Ltd,Leader Environmental Technologies Ltd,false
2450660,84591,128919,"LEADER HARMONIOUS DRIVE SYSTEMS CO., LTD.","LEADER HARMONIOUS DRIVE SYSTEMS CO., LTD.",true
107640,6787,64869,LeadSquared,LeadSquared,true
162989,11814,32537,Leap Motor,Leap Motor,true
743345,27979,104617,Leap Therapeutics,Leap Therapeutics,true
1068115,38847,104617,"Leap Therapeutics
",Leap Therapeutics,true
822659,31320,87727,Leapmotor,LEAPMOTOR,true
3653511,132054,154558,LEAPMOTOR,Leapmotor,true
3027211,110699,136640,Lear Corp,Lear Corporation,true
223462,13821,156504,Lear Corporation,Lear Corporation,true
2269121,81311,99586,LEAR CORPORATION,Lear Corporation,true
961975,35223,92614,"Lear Corporation
",Lear Corporation,true
80923,5505,68674,Learning Links Foundation,Learning Technologies Group,false
3480731,121575,141926,learning technologies group,Learning Technologies Group,true
2545780,86586,121575,LEARNING TECHNOLOGIES GROUP,learning technologies group,true
3773998,141926,150477,Learning Technologies Group,LEARNINGSPACEMTÃƒÂƒÃ…Â“(80614360),false
1613530,55794,67281,Learning Technologies Group plc,Learning Technologies Group,true
44072,2540,69525,LearningMate Solutions,Learning Technologies Group,false
2052932,70002,122052,Leascorp,leascorp,true
3790596,146289,162292,LeasePlan,LEASEPLAN ITALIA SPA,true
2685249,90453,159967,Leasys Spa,LEASYS SPA,true
3845313,159967,162753,LEASYS SPA,LEASYS SPA,true
918723,34476,100425,Lechwerke,Lechwerke,true
3735124,137941,154239,Lechwerke Ag,Lechwerke,true
1433260,47846,93527,Lechwerke AG,Lechwerke,true
3501763,123006,137941,lechwerke ag,Lechwerke Ag,true
2365219,82611,137941,LECHWERKE AG,Lechwerke Ag,true
1152189,43510,84786,Lecron Industrial Development Group Co. Ltd,"LECRON INDUSTRIAL DEVELOPMENT GROUP CO., LTD.",true
2448589,84786,140126,"LECRON INDUSTRIAL DEVELOPMENT GROUP CO., LTD.","Lecron Industrial Development Group Co., Ltd.",true
1316635,46375,86761,Lectra SA,LECTRA SA,true
2539474,86761,131082,LECTRA SA,LECTRA SA,true
162720,11533,32824,Ledger,Ledger,true
2448482,84613,139949,LEE AND MAN PAPER MANUFACTURING,Lee And Man Paper Manufacturing,true
1318921,46149,128940,Lee and Man Paper Manufacturing Ltd,LEE AND MAN PAPER MANUFACTURING,true
494881,20644,104399,Lee Enterprises,Lee Enterprises,true
1098139,39117,97342,"Lee Enterprises
",Lee Enterprises,true
1131014,42119,159709,Lee Hecht Harrison Careers,LEE HECHT HARRISON LLC,true
3652165,131579,142589,LEEDARSON IOT TECHNOLOGY INC.,Leedarson Iot Technology Inc.,true
3020048,112636,116578,LEEDS BUILDING SERVICES LIMITED,LEEDS BUILDING SERVICES LIMITED,true
1581795,53311,142694,Leejam Sports Company,Leejam Sports Company,true
2539803,87358,131687,LEEJAM SPORTS COMPANY,LEEJAM SPORTS COMPANY,true
78857,5332,8672,Leena Powertech Engineers,Leena AI,false
128436,9275,9338,LeewayHertz Technologies,LeewayHertz Technologies,true
217051,14191,62282,LEG Immobilien,LEG Immobilien AG,true
3712861,136807,154207,Leg Immobilien Ag,LEG Immobilien,true
2277613,81465,154207,LEG IMMOBILIEN AG,LEG Immobilien,true
3481040,122813,125803,leg immobilien ag,LEG IMMOBILIEN AG,true
1436445,47857,62282,LEG Immobilien AG,LEG Immobilien AG,true
980001,34924,106349,"LEG Immobilien
",LEG Immobilien AG,true
1580697,54925,90867,Legacy Iron Ore Limited,Legacy Srl,false
2684109,91747,98773,Legal & General,Legal & General,true
3435267,120649,134737,legal & general group,LEGAL & GENERAL GROUP,true
839101,31622,122597,Legal & General Group,legal & general group,true
2285475,80401,105864,LEGAL & GENERAL GROUP,Legal & General Group plc,true
3435175,120269,134737,Legal & General Group plc,LEGAL & GENERAL GROUP,true
3033009,111212,122597,Legal & General Group Plc,legal & general group,true
1735145,60315,120269,Legal General Group,Legal & General Group plc,true
780596,30196,37898,Legalzoom,LegalZoom,true
2765968,94766,162916,LegalZoom,LEGALZOOM INTERNATIONAL HOLDINGS LTD,false
3845924,160155,162916,LEGALZOOM INTERNATIONAL HOLDINGS LTD,LEGALZOOM INTERNATIONAL HOLDINGS LTD,true
3754359,140098,162916,"Legalzoom.com, Inc.",LEGALZOOM INTERNATIONAL HOLDINGS LTD,false
3612289,129083,140098,"LEGALZOOM.COM, INC.","Legalzoom.com, Inc.",true
218,272,8307,Legato Health Technologies,Legato Health Technology,true
556780,24361,121099,Legend Biotech,legend holding,false
3737440,137524,152037,Legend Biotech Corp,Legend Biotech,true
2372650,82188,111265,LEGEND BIOTECH CORP,Legend Holdings Corp,false
3482508,121099,137524,legend holding,Legend Biotech Corp,false
841357,32070,126527,Legend Holding,LEGEND BIOTECH CORP,false
3033856,111265,137524,Legend Holdings Corp,Legend Biotech Corp,false
3756818,139346,152037,Legend Holdings Corporation,Legend Biotech,false
2458612,84006,152037,LEGEND HOLDINGS CORPORATION,Legend Biotech,false
1582552,54804,84006,Legend Mining Limited,LEGEND HOLDINGS CORPORATION,false
113204,6196,32070,Legend Polyfoams,Legend Holding,false
1319606,46017,71992,Legend Strategy International Holdings Group Company Ltd,Legend Biotech,false
3394071,118596,137524,"Legendary Pictures Productions, LLC",Legend Biotech Corp,false
2614511,89785,145127,LEGG MASON,Legg Mason,true
2366212,82655,126986,LEGGETT & PLATT,LEGGETT & PLATT,true
324482,14668,42096,Leggett & Platt,Leggett & Platt Careers,true
1136513,42096,109160,Leggett & Platt Careers,Leggett & Platt Inc,true
2970971,109160,126986,Leggett & Platt Inc,LEGGETT & PLATT,true
